$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,232254.00,A,3259.82202,N,09702.75998,W,43.933,344.41,240814,,,D*4B
$GPRMC,232313.00,A,3300.04734,N,09702.75745,W,43.553,23.01,240814,,,D*78
$GPRMC,232332.00,A,3300.26468,N,09702.70164,W,43.081,348.07,240814,,,D*43
$GPRMC,232351.00,A,3300.49304,N,09702.70321,W,38.236,4.58,240814,,,D*42
$GPRMC,232410.00,A,3300.56430,N,09702.75732,W,13.252,302.25,240814,,,D*49
$GPRMC,232430.00,A,3300.58988,N,09702.76964,W,0.028,,240814,,,D*60
$GPRMC,232450.00,A,3300.58953,N,09702.76944,W,0.555,152.06,240814,,,D*73
$GPRMC,234501.00,V,,,,,,,,,,N*7C
$GPRMC,234515.00,V,,,,,,,,,,N*79
$GPRMC,234532.00,A,3300.58099,N,09702.77807,W,3.960,167.40,240814,,,A*70
$GPRMC,234551.00,A,3300.54138,N,09702.78308,W,13.321,194.52,240814,,,A*49
$GPRMC,234610.00,A,3300.54626,N,09702.83364,W,21.894,307.14,240814,,,A*47
$GPRMC,234629.00,A,3300.57880,N,09702.97238,W,0.574,,240814,,,D*6B
$GPRMC,234648.00,A,3300.53151,N,09703.06419,W,28.956,215.75,240814,,,D*4D
$GPRMC,234707.00,A,3300.37730,N,09703.15876,W,32.378,194.67,240814,,,D*47
$GPRMC,234726.00,A,3300.25814,N,09703.17213,W,4.835,203.32,240814,,,D*7F
$GPRMC,234745.00,A,3300.15643,N,09703.24603,W,28.497,195.03,240814,,,D*44
$GPRMC,234804.00,A,3300.00437,N,09703.27106,W,28.813,182.71,240814,,,D*49
$GPRMC,234823.00,A,3259.96857,N,09703.34622,W,18.500,269.25,240814,,,D*4C
